 EVENT           1
    0.628019E-01   0.343000E+03   0.123000E+03   0.315000E+03   0.121000E+03
    0.649895E-01   0.385000E+03   0.131000E+03   0.365000E+03   0.142000E+03
    0.904762E-01   0.347000E+03   0.118000E+03   0.292000E+03   0.101000E+03
    0.357143E-01   0.275000E+03   0.101000E+03   0.278000E+03   0.116000E+03
    0.646766E-01   0.316000E+03   0.102000E+03   0.307000E+03   0.119000E+03
    0.648770E-01   0.381000E+03   0.143000E+03   0.346000E+03   0.137000E+03
    0.859539E-01   0.398000E+03   0.139000E+03   0.366000E+03   0.148000E+03
    0.845070E-01   0.341000E+03   0.110000E+03   0.304000E+03   0.109000E+03
    0.823045E-01   0.401000E+03   0.138000E+03   0.352000E+03   0.129000E+03
    0.103753E+00   0.378000E+03   0.128000E+03   0.339000E+03   0.136000E+03
    0.495495E-01   0.356000E+03   0.123000E+03   0.343000E+03   0.132000E+03
    0.887290E-01   0.351000E+03   0.124000E+03   0.306000E+03   0.116000E+03
    0.809524E-01   0.348000E+03   0.121000E+03   0.302000E+03   0.109000E+03
    0.101010E+00   0.349000E+03   0.131000E+03   0.289000E+03   0.111000E+03
    0.828283E-01   0.414000E+03   0.146000E+03   0.366000E+03   0.139000E+03
    0.591017E-01   0.338000E+03   0.114000E+03   0.334000E+03   0.135000E+03
    0.442890E-01   0.344000E+03   0.120000E+03   0.333000E+03   0.128000E+03
    0.904762E-01   0.347000E+03   0.118000E+03   0.313000E+03   0.122000E+03
    0.413625E-01   0.332000E+03   0.118000E+03   0.316000E+03   0.119000E+03
    0.560000E-01   0.308000E+03   0.110000E+03   0.290000E+03   0.113000E+03
    0.675676E-01   0.363000E+03   0.126000E+03   0.341000E+03   0.134000E+03
    0.626566E-01   0.313000E+03   0.101000E+03   0.300000E+03   0.113000E+03
    0.972222E-01   0.356000E+03   0.119000E+03   0.334000E+03   0.139000E+03
    0.677507E-01   0.305000E+03   0.108000E+03   0.285000E+03   0.113000E+03
    0.439276E-01   0.308000E+03   0.106000E+03   0.290000E+03   0.105000E+03
    0.666667E-01   0.310000E+03   0.102000E+03   0.310000E+03   0.128000E+03
    0.807453E-01   0.396000E+03   0.135000E+03   0.381000E+03   0.159000E+03
    0.969267E-01   0.350000E+03   0.118000E+03   0.328000E+03   0.137000E+03
    0.510949E-01   0.330000E+03   0.114000E+03   0.310000E+03   0.115000E+03
    0.761155E-01   0.317000E+03   0.112000E+03   0.306000E+03   0.130000E+03
    0.548523E-01   0.380000E+03   0.130000E+03   0.363000E+03   0.139000E+03
    0.780142E-01   0.335000E+03   0.107000E+03   0.304000E+03   0.109000E+03
    0.126016E+00   0.422000E+03   0.145000E+03   0.382000E+03   0.167000E+03
    0.688705E-01   0.296000E+03   0.102000E+03   0.272000E+03   0.103000E+03
    0.772358E-01   0.391000E+03   0.126000E+03   0.368000E+03   0.141000E+03
    0.137529E+00   0.367000E+03   0.123000E+03   0.323000E+03   0.138000E+03
    0.958333E-01   0.411000E+03   0.148000E+03   0.351000E+03   0.134000E+03
    0.839695E-01   0.336000E+03   0.123000E+03   0.295000E+03   0.115000E+03
    0.707071E-01   0.320000E+03   0.108000E+03   0.305000E+03   0.121000E+03
